"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0,3;1;0,51;0,03;0,48;7,46414982790417e-05;1;35
0,4;1;1;0;1;0;35;1
0;0;0;0;0;0;0;0
0,4;1;0,33;0;0,33;0,000145749166631848;33;3
0;0;0;0;0;0;0;0
0,4;1;0,2;0;0,2;0,000120762506203631;31;5
0;0;0;0;0;0;0;0
0,4;1;1,14;0;1,14;0,0258884864666594;29;7
0;0;0;0;0;0;0;0
0,4;1;0,89;0;0,89;0,000241022813344101;27;9
0;0;0;0;0;0;0;0
0,4;1;0,82;0;0,82;7,28900756538888e-05;25;11
0;0;0;0;0;0;0;0
0,4;1;0,77;0;0,77;0,000194365405367203;23;13
0;0;0;0;0;0;0;0
0,4;1;0,67;0;0,67;7,81746386860904e-05;21;15
0;0;0;0;0;0;0;0
0,4;1;0,65;0;0,65;0,000109093050784543;19;17
0;0;0;0;0;0;0;0
0,4;1;0,58;0;0,58;0,00012769126780169;17;19
0;0;0;0;0;0;0;0
0,4;1;0,52;0;0,52;0,000152803360604324;15;21
0;0;0;0;0;0;0;0
0,4;1;0,52;0;0,52;0,000134360394841188;13;23
0;0;0;0;0;0;0;0
0,4;1;0,52;0;0,52;8,22642444290952e-05;11;25
0;0;0;0;0;0;0;0
0,4;1;0,63;0;0,63;0,000123491404458788;9;27
0;0;0;0;0;0;0;0
0,4;1;0,59;0;0,59;8,12796187614794e-05;7;29
0;0;0;0;0;0;0;0
0,4;1;0,55;0;0,55;0,00011565837830248;5;31
0;0;0;0;0;0;0;0
