"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0;1;0,0761904761904762;0,00952380952380952;0,0666666666666667;0;679;322;401
0;0;0;0;0;0;0;0;0
0;1;0,0446428571428571;0,00892857142857143;0,0357142857142857;0;677;324;413
0;0;0;0;0;0;0;0;0
0;1;0,100840336134454;0,0168067226890756;0,0840336134453782;0;675;326;430
0;0;0;0;0;0;0;0;0
0;1;0,119402985074627;0,0149253731343284;0,104477611940299;0;673;328;457
0;0;0;0;0;0;0;0;0
0;1;0,117283950617284;0,0246913580246914;0,0925925925925926;0;671;330;492
0;0;0;0;0;0;0;0;0
0;1;0,106382978723404;0,0372340425531915;0,0691489361702128;0;669;332;529
0;0;0;0;0;0;0;0;0
0;1;0,0618556701030928;0,118556701030928;-0,056701030927835;0;667;334;566
0;0;0;0;0;0;0;0;0
0;1;0,0346820809248555;0,069364161849711;-0,0346820809248555;0;665;336;583
0;0;0;0;0;0;0;0;0
0;1;0,0526315789473684;0,0175438596491228;0,0350877192982456;0;663;338;598
0;0;0;0;0;0;0;0;0
0;1;0,0695187165775401;0,0320855614973262;0,0374331550802139;0;661;340;625
0;0;0;0;0;0;0;0;0
0;1;0,0480769230769231;0,00961538461538462;0,0384615384615385;0;659;342;653
0;0;0;0;0;0;0;0;0
0;1;0,0818181818181818;0,00454545454545455;0,0772727272727273;0;657;344;680
0;0;0;0;0;0;0;0;0
0;1;0,075098814229249;0,0316205533596838;0,0434782608695652;0;655;346;720
0;0;0;0;0;0;0;0;0
0;1;0,11913357400722;0,0180505415162455;0,101083032490975;0;653;348;771
0;0;0;0;0;0;0;0;0
0;1;0,102167182662539;0,0371517027863777;0,065015479876161;0;651;350;835
0;0;0;0;0;0;0;0;0
0;1;0,0486322188449848;0,00303951367781155;0,0455927051671733;0;649;352;876
0;0;0;0;0;0;0;0;0
0;1;0,0336134453781513;0,0112044817927171;0,0224089635854342;0;647;354;904
0;0;0;0;0;0;0;0;0
0;1;0,0887728459530026;0,00783289817232376;0,0809399477806789;0;645;356;958
0;0;0;0;0;0;0;0;0
0;1;0,0694444444444444;0,0115740740740741;0,0578703703703704;0;643;358;1008
0;0;0;0;0;0;0;0;0
0;1;0,0942622950819672;0,0225409836065574;0,0717213114754098;0;641;360;1096
0;0;0;0;0;0;0;0;0
0;1;0,0622775800711744;0,0195729537366548;0,0427046263345196;0;639;362;1179
0;0;0;0;0;0;0;0;0
0;1;0,0619621342512909;0,00688468158347676;0,0550774526678141;0;637;364;1237
0;0;0;0;0;0;0;0;0
0;1;0,0824261275272162;0,0357698289269051;0,046656298600311;0;635;366;1335
0;0;0;0;0;0;0;0;0
0;1;0,048048048048048;0,039039039039039;0,00900900900900901;0;633;368;1399
0;0;0;0;0;0;0;0;0
0;1;0,142857142857143;0,0860058309037901;0,0568513119533528;0;631;370;1552
0;0;0;0;0;0;0;0;0
0;1;0,0618131868131868;0,0453296703296703;0,0164835164835165;0;629;372;1629
0;0;0;0;0;0;0;0;0
0;1;0,0269179004037685;0,0417227456258412;-0,0148048452220727;0;627;374;1677
0;0;0;0;0;0;0;0;0
0;1;0,043010752688172;0,0631720430107527;-0,0201612903225806;0;625;376;1739
0;0;0;0;0;0;0;0;0
0;1;0,049597855227882;0,0402144772117962;0,00938337801608579;0;623;378;1827
0;0;0;0;0;0;0;0;0
0;1;0,0625;0,0255102040816327;0,0369897959183673;0;621;380;1922
0;0;0;0;0;0;0;0;0
0;1;0,132544378698225;0,0355029585798817;0,0970414201183432;0;619;382;2086
0;0;0;0;0;0;0;0;0
0;1;0,107822410147992;0,0591966173361522;0,0486257928118393;0;617;384;2255
0;0;0;0;0;0;0;0;0
0;1;0,0575815738963532;0,0738963531669866;-0,0163147792706334;0;615;386;2420
0;0;0;0;0;0;0;0;0
0;1;0,0313513513513514;0,0897297297297297;-0,0583783783783784;0;613;388;2500
0;0;0;0;0;0;0;0;0
0;1;0,0188916876574307;0,0831234256926952;-0,0642317380352645;0;611;390;2541
0;0;0;0;0;0;0;0;0
0;1;0,0291666666666667;0,0166666666666667;0,0125;0;609;392;2580
0;0;0;0;0;0;0;0;0
0;1;0,0508940852819807;0,0563961485557084;-0,00550206327372765;0;607;394;2641
0;0;0;0;0;0;0;0;0
0;1;0,0565275908479139;0,0228802153432032;0,0336473755047106;0;605;396;2717
0;0;0;0;0;0;0;0;0
0;1;0,0521512385919166;0,0273794002607562;0,0247718383311604;0;603;398;2788
0;0;0;0;0;0;0;0;0
0;1;0,0240811153358682;0,0215462610899873;0,00253485424588086;0;601;400;2838
0;0;0;0;0;0;0;0;0
0;1;0,0763546798029557;0,00862068965517241;0,0677339901477833;0;599;402;2927
0;0;0;0;0;0;0;0;0
0;1;0,0990206746463547;0,0239390642002176;0,0750816104461371;0;597;404;3076
0;0;0;0;0;0;0;0;0
0;1;0,104339796860572;0,0101569713758079;0,0941828254847645;0;595;406;3297
0;0;0;0;0;0;0;0;0
0;1;0,0860719874804382;0,171361502347418;-0,0852895148669797;0;593;408;3541
0;0;0;0;0;0;0;0;0
0;1;0,0494728304947283;0,016220600162206;0,0332522303325223;0;591;410;3682
0;0;0;0;0;0;0;0;0
0;1;0,0736761320030698;0,0306983883346124;0,0429777436684574;0;589;412;3821
0;0;0;0;0;0;0;0;0
0;1;0,0613847251962884;0,0413990007137759;0,0199857244825125;0;587;414;3983
0;0;0;0;0;0;0;0;0
0;1;0,0450204638472033;0,0109140518417462;0,034106412005457;0;585;416;4115
0;0;0;0;0;0;0;0;0
0;1;0,0593939393939394;0,00909090909090909;0,0503030303030303;0;583;418;4372
0;0;0;0;0;0;0;0;0
0;1;0,133802816901408;0,0108342361863489;0,12296858071506;0;581;420;4739
0;0;0;0;0;0;0;0;0
0;1;0,101642254771416;0,0812250332889481;0,0204172214824678;0;579;422;5183
0;0;0;0;0;0;0;0;0
0;1;0,067717206132879;0,0477001703577513;0,0200170357751278;0;577;424;5484
0;0;0;0;0;0;0;0;0
0;1;0,0416666666666667;0,0894607843137255;-0,0477941176470588;0;575;426;5703
0;0;0;0;0;0;0;0;0
0;1;0,0320738137082601;0,0329525483304042;-0,000878734622144113;0;573;428;5879
0;0;0;0;0;0;0;0;0
0;1;0,0662337662337662;0,029004329004329;0,0372294372294372;0;571;430;6116
0;0;0;0;0;0;0;0;0
0;1;0,0945411392405063;0,0375791139240506;0,0569620253164557;0;569;432;6524
0;0;0;0;0;0;0;0;0
0;1;0,113052781740371;0,0313837375178317;0,0816690442225392;0;567;434;7046
0;0;0;0;0;0;0;0;0
0;1;0,121538461538462;0,0338461538461538;0,0876923076923077;0;565;436;7764
0;0;0;0;0;0;0;0;0
0;1;0,0770033933698773;0,0349778125815714;0,0420255807883059;0;563;438;8423
0;0;0;0;0;0;0;0;0
0;1;0,0799432355723746;0,0371333964049196;0,0428098391674551;0;561;440;9122
0;0;0;0;0;0;0;0;0
0;1;0,0518451437627349;0,00611274620783337;0,0457323975549015;0;559;442;9617
0;0;0;0;0;0;0;0;0
0;1;0,0463659147869674;0,0177527151211362;0,0286131996658312;0;557;444;10138
0;0;0;0;0;0;0;0;0
0;1;0,0437077702702703;0,0179476351351351;0,0257601351351351;0;555;446;10515
0;0;0;0;0;0;0;0;0
0;1;0,120085221770289;0,00697269029633934;0,113112531473949;0;553;448;11502
0;0;0;0;0;0;0;0;0
0;1;0,14709353791679;0,0249336087341399;0,12215992918265;0;551;450;13568
0;0;0;0;0;0;0;0;0
0;1;0,0966469428007889;0,0294697760761109;0,067177166724678;0;549;452;15495
0;0;0;0;0;0;0;0;0
0;1;0,113815929959428;0,0771941063420884;0,0366218236173393;0;547;454;17261
0;0;0;0;0;0;0;0;0
0;1;0,058298213927353;0,0123419626730885;0,0459562512542645;0;545;456;18503
0;0;0;0;0;0;0;0;0
0;1;0,0644462496615218;0,0969401570538857;-0,0324939073923639;0;543;458;19975
0;0;0;0;0;0;0;0;0
0;1;0,0628145063335069;0,0113656081901787;0,0514488981433281;0;541;460;21717
0;0;0;0;0;0;0;0;0
0;1;0,0947277169201671;0,0230908661045;0,0716368508156671;0;539;462;24026
0;0;0;0;0;0;0;0;0
0;1;0,136369881835669;0,0136026380873866;0,122767243748283;0;537;464;27296
0;0;0;0;0;0;0;0;0
0;1;0,0649342633170792;0,0759212394296648;-0,0109869761125856;0;535;466;29862
0;0;0;0;0;0;0;0;0
0;1;0,0384148290188559;0,0147651006711409;0,0236497283477149;0;533;468;31321
0;0;0;0;0;0;0;0;0
0;1;0,00246806935274881;0;0,00246806935274881;0;531;470;31675
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;529;472;31676
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;527;474;31676
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;525;476;31676
0;0;0;0;0;0;0;0;0
