"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
1;1;0,0142450142450142;0;0,0142450142450142;4,35131771396587e-06;909;92;378
0;0;0;0;0;0;0;0;0
1;1;0,0642458100558659;0;0,0642458100558659;2,64858762182926e-05;907;94;403
0;0;0;0;0;0;0;0;0
1;1;0,0026246719160105;0;0,0026246719160105;6,5329544557201e-06;905;96;404
0;0;0;0;0;0;0;0;0
1;1;0,138461538461538;0;0,138461538461538;4,82834794682992e-06;903;98;466
0;0;0;0;0;0;0;0;0
1;1;0,00672645739910314;0;0,00672645739910314;8,55541164034578e-06;901;100;471
0;0;0;0;0;0;0;0;0
1;1;0,00883002207505519;0,130242825607064;-0,121412803532009;2,25030606898829e-06;899;102;479
0;0;0;0;0;0;0;0;0
1;1;0,0173697270471464;0;0,0173697270471464;4,97007395359489e-06;897;104;491
0;0;0;0;0;0;0;0;0
1;1;0,0196078431372549;0;0,0196078431372549;5,16889107979839e-07;895;106;549
0;0;0;0;0;0;0;0;0
1;1;0,200455580865604;0,00227790432801822;0,198177676537585;1,72922108185045e-05;893;108;654
0;0;0;0;0;0;0;0;0
1;1;0,111954459203036;0;0,111954459203036;4,25044137960614e-06;891;110;715
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,69587659734973e-06;889;112;716
0;0;0;0;0;0;0;0;0
1;1;0;0;0;8,50167734937929e-06;887;114;717
0;0;0;0;0;0;0;0;0
1;1;0,00340136054421769;0;0,00340136054421769;1,70825740810213e-06;885;116;719
0;0;0;0;0;0;0;0;0
1;1;0,00668896321070234;0;0,00668896321070234;3,36439564106955e-06;883;118;731
0;0;0;0;0;0;0;0;0
1;1;0,00493421052631579;0;0,00493421052631579;4,14056480431842e-06;881;120;740
0;0;0;0;0;0;0;0;0
1;1;0,0591630591630592;0;0,0591630591630592;1,39253583989149e-05;879;122;863
0;0;0;0;0;0;0;0;0
1;1;0,0298507462686567;0;0,0298507462686567;5,86882202034597e-06;877;124;888
0;0;0;0;0;0;0;0;0
1;1;0,00187617260787992;0;0,00187617260787992;3,71675612952831e-06;875;126;1197
0;0;0;0;0;0;0;0;0
1;1;0,00559701492537313;0;0,00559701492537313;1,37296871010452e-06;873;128;1207
0;0;0;0;0;0;0;0;0
1;1;0,00644567219152855;0;0,00644567219152855;3,69256875904032e-06;871;130;1222
0;0;0;0;0;0;0;0;0
1;1;0,00273473108477666;0;0,00273473108477666;3,8241028024652e-06;869;132;1229
0;0;0;0;0;0;0;0;0
1;1;0,0117328519855596;0;0,0117328519855596;5,784481424475e-06;867;134;1250
0;0;0;0;0;0;0;0;0
1;1;0,00185701021355617;0;0,00185701021355617;6,56881118020095e-06;865;136;1256
0;0;0;0;0;0;0;0;0
1;1;0,00646950092421442;0;0,00646950092421442;3,34939188198455e-06;863;138;1266
0;0;0;0;0;0;0;0;0
1;1;0,0155820348304308;0;0,0155820348304308;1,65308504107493e-06;861;140;1285
0;0;0;0;0;0;0;0;0
1;1;0,00294117647058824;0;0,00294117647058824;2,19778061465205e-06;859;142;2905
0;0;0;0;0;0;0;0;0
1;1;0,00582665695557174;0;0,00582665695557174;2,04641143538437e-06;857;144;2939
0;0;0;0;0;0;0;0;0
1;1;0,000687521485046408;0;0,000687521485046408;5,34426522475061e-07;855;146;3088
0;0;0;0;0;0;0;0;0
1;1;0,0229295003422313;0;0,0229295003422313;8,03821105845093e-07;853;148;3166
0;0;0;0;0;0;0;0;0
1;1;0,00323910482921084;0;0,00323910482921084;1,14240029092663e-06;851;150;3584
0;0;0;0;0;0;0;0;0
1;1;0,00556043312847527;0,000877963125548727;0,00468247000292654;7,5955017342428e-07;849;152;3613
0;0;0;0;0;0;0;0;0
1;1;0,00367033700367034;0;0,00367033700367034;3,50209891202477e-07;847;154;3638
0;0;0;0;0;0;0;0;0
1;1;0,12512315270936;0;0,12512315270936;4,21041885277113e-07;845;156;4056
0;0;0;0;0;0;0;0;0
1;1;0,0290432801822323;0,0908314350797267;-0,0617881548974943;2,53473229018904e-06;843;158;4244
0;0;0;0;0;0;0;0;0
1;1;0,00410046130189646;0,00128139415684264;0,00281906714505382;7,09346565906458e-07;841;160;4877
0;0;0;0;0;0;0;0;0
1;1;0,00231107002542177;0;0,00231107002542177;5,83922809301816e-07;839;162;5301
0;0;0;0;0;0;0;0;0
1;1;0,00138121546961326;0;0,00138121546961326;2,87785548288756e-07;837;164;5314
0;0;0;0;0;0;0;0;0
