"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;0;0;0;0;0;0;0
0;5;0,0653651385927505;0,00473081023454158;0,060634328358209;0,000487875655607054;221;280
0;0;0;0;0;0;0;0
0;5;0,0605916030534351;0,0167581106870229;0,0438334923664122;0,00058430655992182;219;282
0;0;0;0;0;0;0;0
0;5;0,0517355737342472;0,0314503648021225;0,0202852089321247;0,000659382580728503;217;284
0;0;0;0;0;0;0;0
0;5;0,0395809708947567;0,0336411253307414;0,00593984556401533;0,000616592654506349;215;286
0;0;0;0;0;0;0;0
0;5;0,0624029970564624;0,0286325929890286;0,0337704040674338;0,000642774063164764;213;288
0;0;0;0;0;0;0;0
0;5;0,0473621103117506;0,128447242206235;-0,0810851318944844;0,000699446760137356;211;290
0;0;0;0;0;0;0;0
0;5;0,0313799820986679;0,0492286631917022;-0,0178486810930343;0,000593148582649006;209;292
0;0;0;0;0;0;0;0
0;5;0,0363029307329482;0,0184429487519211;0,0178599819810271;0,000601744153679397;207;294
0;0;0;0;0;0;0;0
0;5;0,0470474049856968;0,0190028606456886;0,0280445443400082;0,000665721143036785;205;296
0;0;0;0;0;0;0;0
0;5;0,0481422582044239;0,0864536648836201;-0,0383114066791962;0,000760914566701984;203;298
0;0;0;0;0;0;0;0
0;5;0,0467170477966434;0,0260084404750221;0,0207086073216214;0,000649629505902061;201;300
0;0;0;0;0;0;0;0
0;5;0,0299075025693731;0,0252826310380267;0,00462487153134635;0,000610932049086034;199;302
0;0;0;0;0;0;0;0
0;5;0,0309608540925267;0,0437214031520081;-0,0127605490594814;0,000737045212932599;197;304
0;0;0;0;0;0;0;0
0;5;0,0337978211299721;0,0158094755510514;0,0179883455789207;0,000708642484711511;195;306
0;0;0;0;0;0;0;0
0;5;0,0314043927016583;0,030523895710023;0,000880496991635279;0,000618460130766315;193;308
0;0;0;0;0;0;0;0
0;5;0,0458353394318729;0,00943668753009148;0,0363986519017814;0,000561898947989703;191;310
0;0;0;0;0;0;0;0
0;5;0,0655974049378266;0,00860515408181654;0,0569922508560101;0,000527725236130642;189;312
0;0;0;0;0;0;0;0
0;5;0,0561457992808107;0,0176936907486107;0,0384521085322001;0,00059881577883229;187;314
